ranking_risco_meta,id_municipio,id_municipio_nome,sigla_uf,alunos,historico_2023,meta_2024,taxa_prevista_2024,gap_previsto,alerta_nao_atingir,taxa_observada_2024,gap_observado,nao_atingiu_observado,probabilidade_media_risco
15,4300901,Aratiba,RS,60,81.86067,80.0,60.32702385440002,19.672976145599982,True,40.0,40.0,True,0.3967297614559999
16,4316451,Salto do Jacuí,RS,75,84.42986,80.0,60.552057769031144,19.447942230968856,True,58.666666666666664,21.333333333333336,True,0.3944794223096886
17,4310462,Ipiranga do Sul,RS,18,82.35,80.0,60.5816937434888,19.4183062565112,True,44.44444444444444,35.55555555555556,True,0.394183062565112
18,4302402,Bom Retiro do Sul,RS,131,80.09046,78.46,59.23588060469632,19.224119395303674,True,64.8854961832061,13.574503816793893,True,0.4076411939530366
19,4322509,Vacaria,RS,716,70.49373,68.24,49.07163029825525,19.168369701744744,True,41.89944134078212,26.340558659217876,True,0.5092836970174475
20,4302352,Bom Princípio,RS,171,74.28702,74.68,55.736864546445034,18.943135453554973,True,50.29239766081871,24.3876023391813,True,0.4426313545355497
21,4321469,Tio Hugo,RS,33,87.5,80.0,61.092211527131305,18.907788472868695,True,69.6969696969697,10.303030303030297,True,0.389077884728687
22,4316105,Ronda Alta,RS,77,77.06909,76.01,57.5656846178852,18.4443153821148,True,53.246753246753244,22.76324675324676,True,0.424343153821148
23,4321857,Três Palmeiras,RS,70,80.44057,80.0,61.56576029480193,18.434239705198067,True,64.28571428571429,15.714285714285708,True,0.3843423970519807
24,4305900,Coronel Bicaco,RS,77,88.60052,79.32,60.97211028264121,18.347889717358782,True,44.15584415584415,35.16415584415584,True,0.3902788971735878
25,4322707,Vera Cruz,RS,202,70.43118,68.66,50.76617324178311,17.89382675821689,True,45.54455445544554,23.115445544554454,True,0.4923382675821688
26,4304655,Capão do Cipó,RS,21,88.68,80.0,62.19381172434545,17.80618827565455,True,71.42857142857143,8.57142857142857,True,0.3780618827565455
27,4318481,São José do Hortêncio,RS,32,78.76,78.94,61.24861835066395,17.691381649336044,True,43.75,35.19,True,0.3875138164933605
28,4317558,Santo Antônio do Palma,RS,26,72.22,73.44,56.18621450954711,17.253785490452884,True,34.615384615384606,38.82461538461539,True,0.4381378549045288
29,4316758,Santa Clara do Sul,RS,79,90.94329,80.0,63.11831336228496,16.881686637715042,True,46.83544303797468,33.16455696202532,True,0.3688168663771504
30,4314035,Pareci Novo,RS,48,73.01,74.1,57.40743291108965,16.692567088910344,True,54.166666666666664,19.93333333333333,True,0.4259256708891035
31,4316204,Rondinha,RS,32,87.52,80.0,63.49086477002405,16.509135229975954,True,75.0,5.0,True,0.3650913522997595
32,4317301,Santa Vitória do Palmar,RS,253,53.616955,59.99,43.64201507655234,16.34798492344766,True,46.24505928853755,13.744940711462455,True,0.5635798492344766
33,4321105,Tapes,RS,132,60.131744,62.139996,46.11269752969633,16.02729847030367,True,52.27272727272727,9.867268727272723,True,0.5388730247030367
34,4314050,Parobé,RS,628,58.054935,61.509995,46.02865278841007,15.481342211589933,True,37.89808917197452,23.611905828025485,True,0.5397134721158993
35,4312757,Nova Alvorada,RS,34,93.82353,80.0,64.52007268370218,15.479927316297818,True,64.70588235294117,15.294117647058826,True,0.3547992731629782
36,4320263,Segredo,RS,51,77.534904,75.76,60.31350849975159,15.446491500248413,True,76.47058823529412,-0.7105882352941109,False,0.3968649150024841
37,4314159,Paverama,RS,60,68.923,66.28,51.08596802483716,15.194031975162844,True,46.666666666666664,19.613333333333337,True,0.4891403197516284
38,4321352,Tavares,RS,39,60.3,68.03,53.0098316761324,15.020168323867601,True,30.76923076923077,37.26076923076923,True,0.469901683238676
39,4304705,Carazinho,RS,547,69.376976,66.52,52.049745359034496,14.4702546409655,True,46.617915904936005,19.90208409506399,True,0.479502546409655
40,4315313,Quatro Irmãos,RS,15,52.94,57.42,43.01265594290102,14.407344057098982,True,40.0,17.42,True,0.5698734405709897
41,2909505,Cravolândia,BA,55,57.33,61.09,46.73109405924798,14.358905940752024,True,34.54545454545454,26.544545454545464,True,0.5326890594075202
42,4320503,Sertão,RS,28,59.81,63.15,49.244747677501486,13.905252322498512,True,46.42857142857143,16.721428571428568,True,0.5075525232249851
43,4306502,Dom Feliciano,RS,105,65.35057,63.01,49.21765563060076,13.792344369399238,True,44.76190476190476,18.24809523809524,True,0.5078234436939923
44,4315354,Quinze de Novembro,RS,40,74.3565,70.67,57.0208496151374,13.649150384862601,True,90.0,-19.33,False,0.429791503848626
45,4316709,Santa Bárbara do Sul,RS,84,67.13857,68.31,54.805197513230944,13.504802486769059,True,42.85714285714285,25.452857142857155,True,0.4519480248676906
46,4311239,Lagoa Bonita do Sul,RS,11,70.83,72.28,59.68496728823516,12.595032711764844,True,54.54545454545454,17.73454545454546,True,0.4031503271176484
47,2509057,Marcação,PB,129,59.114418,70.7,58.16528897731846,12.534711022681542,True,21.70542635658914,48.99457364341086,True,0.4183471102268153
48,4303004,Cachoeira do Sul,RS,506,59.27227,61.21,48.86005350368569,12.34994649631431,True,40.316205533596836,20.893794466403165,True,0.511399464963143
49,4304606,Canoas,RS,2553,54.45449,57.6,45.44816660188252,12.151833398117482,True,44.02663533098315,13.573364669016854,True,0.5455183339811749
50,2109403,Primeira Cruz,MA,89,75.54,76.22,64.0825970348245,12.137402965175497,True,69.66292134831461,6.557078651685387,True,0.359174029651755
51,4314456,Pinhal,RS,24,56.45,60.36,48.39817673162739,11.961823268372612,True,33.33333333333333,27.02666666666667,True,0.5160182326837262
52,2414803,Vera Cruz,RN,132,58.73,62.259995,50.58795532376019,11.672039676239812,True,44.69696969696969,17.563025303030315,True,0.4941204467623981
53,2902500,Baianópolis,BA,142,39.85,46.14,34.64943408249897,11.49056591750103,True,35.91549295774648,10.22450704225352,True,0.6535056591750102
54,4311304,Lagoa Vermelha,RS,266,65.93583,64.16,52.723459027109,11.436540972890995,True,52.255639097744364,11.904360902255632,True,0.47276540972891
55,4312500,Mostardas,RS,130,49.19123,56.1,45.06060718757191,11.03939281242809,True,40.76923076923077,15.330769230769235,True,0.5493939281242809
56,2100204,Alcântara,MA,110,73.46,74.47,63.81798704944298,10.652012950557015,True,70.9090909090909,3.5609090909090924,True,0.3618201295055702
57,2921203,Miguel Calmon,BA,184,47.8,53.06,42.43831495380464,10.62168504619536,True,36.95652173913043,16.103478260869572,True,0.5756168504619537
58,2933406,Wagner,BA,100,53.42,57.82,47.279204118731435,10.540795881268565,True,45.0,12.82,True,0.5272079588126856
59,2904050,Bonito,BA,150,40.18,46.43,35.927780922317446,10.502219077682554,True,34.0,12.43,True,0.6407221907768255
60,4307005,Erechim,RS,929,66.13221,64.31,53.82409833790166,10.485901662098343,True,46.82454251883746,17.48545748116254,True,0.4617590166209834
61,2927309,Salinas da Margarida,BA,201,47.81,53.07,42.592181495230705,10.477818504769296,True,45.77114427860697,7.298855721393032,True,0.5740781850476929
62,2406304,Lagoa de Pedras,RN,49,47.72,52.99,42.711851100344525,10.278148899655477,True,30.61224489795918,22.377755102040823,True,0.5728814889965548
63,2904407,Brejolândia,BA,94,41.09,47.23,36.99418001753533,10.235819982464669,True,40.42553191489361,6.804468085106386,True,0.6300581998246467
64,4312104,Mata,RS,22,82.78,67.91,57.68547288913196,10.224527110868038,True,50.0,17.909999999999997,True,0.4231452711086803
65,2409506,Pedra Grande,RN,40,45.48,51.07,41.04111872134028,10.028881278659718,True,45.0,6.07,True,0.5895888127865971
66,2913002,Ibitiara,BA,91,62.17,65.11,55.1081313392469,10.001868660753097,True,37.36263736263736,27.74736263736264,True,0.448918686607531
67,2905008,Caculé,BA,196,51.82,56.48,46.706227871673164,9.773772128326833,True,47.95918367346938,8.520816326530614,True,0.5329377212832684
68,2903953,Bom Jesus da Serra,BA,90,41.85,47.9,38.32790182102624,9.57209817897376,True,24.44444444444444,23.45555555555556,True,0.6167209817897376
69,2904209,Botuporã,BA,57,62.08,65.03,55.54767610954598,9.482323890454019,True,47.36842105263157,17.661578947368433,True,0.4445232389045401
70,2901007,Amargosa,BA,249,51.07,55.84,46.44494424935848,9.395055750641525,True,51.00401606425703,4.8359839357429735,True,0.5355505575064152
71,2402402,Carnaúba dos Dantas,RN,58,65.52,67.88,58.63342099702742,9.246579002972574,True,29.3103448275862,38.569655172413796,True,0.4136657900297258
72,2916906,Itiruçu,BA,60,32.86,39.79,30.554909264472307,9.235090735527692,True,30.0,9.79,True,0.6944509073552769
73,1506187,Rondon do Pará,PA,376,60.17,63.450005,54.487058585488754,8.962946414511244,True,69.9468085106383,-6.496803510638308,False,0.4551294141451124
74,1502152,Canaã dos Carajás,PA,1402,62.1,65.05,56.25620751540312,8.793792484596878,True,65.33523537803138,-0.28523537803138765,False,0.4374379248459687
75,2920601,Maragogipe,BA,167,47.43,52.74,43.947183345235615,8.792816654764387,True,54.49101796407185,-1.751017964071849,False,0.5605281665476438
76,2206803,Nossa Senhora dos Remédios,PI,158,64.19,66.78,58.07140672627551,8.708593273724489,True,45.56962025316455,21.21037974683545,True,0.4192859327372449
77,1304237,Tonantins,AM,296,45.93,51.45,42.817943196788924,8.632056803211078,True,30.4054054054054,21.044594594594603,True,0.5718205680321108
78,2109700,Sambaíba,MA,67,85.92,80.0,71.41230498689848,8.587695013101524,True,77.61194029850746,2.388059701492537,True,0.2858769501310152
79,2907558,Caturama,BA,59,46.92,52.31,43.83827259768676,8.471727402313242,True,50.847457627118644,1.4625423728813587,True,0.5616172740231323
80,2902401,Aurelino Leal,BA,122,42.65,48.61,40.15172471234137,8.45827528765863,True,33.60655737704918,15.003442622950821,True,0.5984827528765864
81,1506559,Santa Luzia do Pará,PA,158,56.450005,60.36,51.92332158139573,8.436678418604266,True,40.50632911392405,19.853670886075946,True,0.4807667841860427
82,2911303,Gentio do Ouro,BA,81,45.07,50.709995,42.28138995560931,8.428605044390686,True,54.32098765432099,-3.610992654320988,False,0.577186100443907
83,2912806,Ibirapuã,BA,148,60.48,63.71,55.294860019425954,8.415139980574047,True,37.83783783783784,25.872162162162162,True,0.4470513998057405
84,4216800,São José do Cerrito,SC,74,69.39,77.0,68.73247738268535,8.267522617314654,True,59.45945945945946,17.54054054054054,True,0.3126752261731466
85,2414902,Viçosa,RN,21,58.93,62.42,54.22786182315756,8.192138176842441,True,61.904761904761905,0.5152380952380966,True,0.4577213817684243
86,1300201,Atalaia do Norte,AM,164,54.199997,58.48,50.444990806313015,8.035009193686982,True,84.14634146341463,-25.666341463414632,False,0.4955500919368698
87,1302603,Manaus,AM,23125,54.278618,56.8,48.76724074271263,8.032759257287367,True,51.96108108108108,4.838918918918914,True,0.5123275925728737
88,2801009,Campo do Brito,SE,124,38.938065,45.54,37.52488741795339,8.015112582046612,True,35.483870967741936,10.056129032258063,True,0.6247511258204661
89,4201802,Atalanta,SC,41,71.12,72.52,64.74164995667508,7.77835004332492,True,73.17073170731707,-0.6507317073170782,False,0.3525835004332492
90,2511905,Pitimbu,PB,182,75.96,76.57,68.81452992261036,7.7554700773896315,True,50.54945054945055,26.020549450549446,True,0.3118547007738963
91,2104701,Graça Aranha,MA,72,72.78,73.9,66.23129434366659,7.668705656333415,True,75.0,-1.0999999999999943,False,0.3376870565633341
92,2909307,Correntina,BA,214,36.71,43.319996,35.66460540429801,7.655390595701995,True,26.63551401869158,16.684481981308423,True,0.6433539459570199
93,2803807,Malhada dos Bois,SE,67,40.0,46.27,38.629309308783746,7.640690691216257,True,37.3134328358209,8.956567164179106,True,0.6137069069121625
94,4204707,Cunha Porã,SC,123,79.86683,80.0,72.41190383593143,7.588096164068574,True,74.79674796747967,5.203252032520325,True,0.2758809616406857
95,2516003,Solânea,PB,187,78.56,78.77,71.22291101557093,7.547088984429067,True,45.98930481283422,32.780695187165776,True,0.2877708898442908
96,4216107,São Domingos,SC,77,71.32428,78.68,71.17649211194373,7.503507888056276,True,79.22077922077922,-0.5407792207792141,False,0.2882350788805627
97,4210050,Macieira,SC,16,80.0,80.0,72.55272011203782,7.447279887962182,True,56.25,23.75,True,0.2744727988796218
98,2933208,Vera Cruz,BA,405,39.14,45.5,38.18387735765903,7.3161226423409715,True,38.271604938271594,7.228395061728406,True,0.6181612264234096
99,4127601,Tijucas do Sul,PR,242,78.76,78.94,71.66148477231717,7.278515227682831,True,68.59504132231406,10.344958677685938,True,0.2833851522768285
100,2926905,Rio do Pires,BA,32,36.5,43.13,35.873789279673716,7.256210720326287,True,15.625,27.505000000000003,True,0.6412621072032628
101,2802809,Indiaroba,SE,235,38.33,44.78,37.53286170731201,7.247138292687993,True,34.46808510638298,10.311914893617022,True,0.6246713829268798
102,2901155,América Dourada,BA,192,32.19,39.16,31.988453600437623,7.171546399562374,True,43.22916666666667,-4.069166666666675,False,0.6801154639956236
103,2403251,Parnamirim,RN,1330,44.3,50.04,42.90781640473898,7.132183595261019,True,36.39097744360902,13.649022556390982,True,0.5709218359526101
104,2925956,Rafael Jambeiro,BA,173,48.41,53.579998,46.50394782188052,7.0760501781194804,True,33.52601156069364,20.053986439306364,True,0.5349605217811948
105,2933174,Varzedo,BA,70,44.14,49.91,42.874739938526766,7.035260061473231,True,40.0,9.909999999999997,True,0.5712526006147324
106,2401503,Barcelona,RN,21,55.27,59.370003,52.34108828286293,7.02891471713707,True,76.19047619047619,-16.820473190476193,False,0.4765891171713707
107,3514601,Dumont,SP,87,76.77,77.25,70.24356550833402,7.006434491665985,True,64.36781609195403,12.882183908045974,True,0.2975643449166598
108,2906402,Candeal,BA,52,30.92,37.97,31.02253202759983,6.947467972400169,True,30.76923076923077,7.200769230769229,True,0.6897746797240016
109,2106300,Magalhães de Almeida,MA,144,51.59,56.28,49.38263361670444,6.897366383295562,True,81.94444444444444,-25.66444444444444,False,0.5061736638329555
110,1502103,Cametá,PA,1141,40.41,46.63,39.8319712367697,6.798028763230306,True,39.52673093777388,7.103269062226126,True,0.601680287632303
111,4104055,Campo Bonito,PR,47,72.87,73.98,67.29552793849,6.684472061510007,True,78.72340425531915,-4.743404255319149,False,0.3270447206151
112,2918803,Laje,BA,110,46.61,52.04,45.45934525296466,6.580654747035339,True,45.454545454545446,6.585454545454553,True,0.5454065474703533
113,2501906,Belém,PB,99,56.799995,60.65,54.07942653045063,6.570573469549366,True,35.35353535353535,25.29646464646465,True,0.4592057346954936
114,3540408,Populina,SP,40,77.91,78.22,71.67119103808626,6.5488089619137355,True,80.0,-1.7800000000000011,False,0.2832880896191373
115,1508035,Tracuateua,PA,193,48.47,53.63,47.08528905251451,6.544710947485491,True,36.26943005181347,17.36056994818653,True,0.5291471094748549
116,2509800,Mulungu,PB,81,56.27,60.21,53.66611788852644,6.5438821114735575,True,65.4320987654321,-5.222098765432101,False,0.4633388211147356
117,2614501,Surubim,PE,286,55.41,59.49,53.01539429094046,6.474605709059539,True,59.44055944055944,0.049440559440562026,True,0.4698460570905953
118,1506195,Rurópolis,PA,320,57.97,61.620003,55.26392588564389,6.356077114356104,True,54.6875,6.932502999999997,True,0.447360741143561
119,2501302,Aroeiras,PB,203,67.95,69.89,63.58356349782598,6.306436502174023,True,44.33497536945813,25.555024630541872,True,0.3641643650217402
120,3553658,Taquaral,SP,11,75.0,75.76,69.51489042598425,6.245109574015757,True,27.27272727272727,48.48727272727274,True,0.3048510957401574
121,2910008,Dário Meira,BA,112,37.81,44.31,38.17134299861018,6.138657001389824,True,41.07142857142857,3.238571428571433,True,0.6182865700138981
122,1300060,Amaturá,AM,176,62.67,65.52,59.546503432193575,5.973496567806421,True,64.77272727272727,0.7472727272727298,True,0.4045349656780642
123,2909802,Cruz das Almas,BA,432,34.64,41.43,35.47038179678822,5.959618203211782,True,33.56481481481481,7.86518518518519,True,0.6452961820321177
124,4302501,Bossoroca,RS,44,59.90409,54.929996,49.01438771416972,5.915608285830281,True,47.72727272727273,7.202723272727276,True,0.5098561228583027
125,2915502,Itajuípe,BA,88,34.37,41.18,35.29291549376968,5.887084506230323,True,34.090909090909086,7.089090909090913,True,0.6470708450623032
126,2906857,Capela do Alto Alegre,BA,66,35.87,42.56,36.70068078206208,5.859319217937923,True,45.454545454545446,-2.894545454545444,False,0.6329931921793792
127,2921054,Matina,BA,127,41.7,47.77,41.93622530750634,5.833774692493662,True,42.51968503937008,5.250314960629922,True,0.5806377469249366
128,2101103,Axixá,MA,143,81.88,80.0,74.16731512136094,5.832684878639057,True,71.32867132867133,8.671328671328666,True,0.2583268487863905
129,2516409,Tacima,PB,45,55.93,59.92,54.12187521129327,5.79812478870673,True,77.77777777777779,-17.857777777777784,False,0.4587812478870673
130,3552908,Taciba,SP,76,79.93,79.94,74.1604236940763,5.7795763059236975,True,67.10526315789474,12.834736842105258,True,0.258395763059237
131,2926301,Riachão do Jacuípe,BA,172,38.41,44.85,39.07437100481136,5.77562899518864,True,38.37209302325581,6.477906976744194,True,0.6092562899518864
132,2514404,São José de Espinharas,PB,47,56.299995,60.23,54.51313093429986,5.716869065700138,True,44.68085106382978,15.54914893617022,True,0.4548686906570014
133,1504000,Limoeiro do Ajuru,PA,256,47.64,52.92,47.20689292617149,5.71310707382851,True,49.21875,3.7012500000000017,True,0.527931070738285
134,2515500,Serra Branca,PB,100,57.57,61.29,55.57817099607186,5.711829003928138,True,53.0,8.29,True,0.4442182900392813
135,1503457,Ipixuna do Pará,PA,328,39.7,46.0,40.31310076682293,5.686899233177073,True,44.207317073170735,1.792682926829265,True,0.5968689923317706
136,2933505,Wenceslau Guimarães,BA,154,38.38,44.82,39.13557609091673,5.6844239090832716,True,31.16883116883117,13.651168831168832,True,0.6086442390908327
137,2807402,Tobias Barreto,SE,415,41.9,47.95,42.30963418916749,5.640365810832513,True,46.50602409638554,1.443975903614465,True,0.5769036581083251
138,4218954,Urupema,SC,43,80.0907,80.0,74.4084702746759,5.591529725324094,True,34.883720930232556,45.116279069767444,True,0.2559152972532409
139,1503507,Irituia,PA,198,45.28,50.89,45.33719611058008,5.55280388941992,True,50.505050505050505,0.3849494949494954,True,0.5466280388941992
140,2929008,São Félix,BA,83,32.07,39.05,33.50977104444579,5.5402289555542055,True,31.32530120481928,7.724698795180718,True,0.6649022895555421
141,2502706,Borborema,PB,41,82.74,80.0,74.5175084983732,5.4824915016267965,True,68.29268292682927,11.707317073170728,True,0.254824915016268
142,2905701,Camaçari,BA,2552,33.55,40.43,34.988655788783916,5.441344211216084,True,36.55956112852664,3.870438871473361,True,0.6501134421121608
143,2506004,Esperança,PB,253,61.5,64.55,59.12099891422582,5.429001085774175,True,64.42687747035573,0.12312252964426307,True,0.4087900108577418
144,2403202,Doutor Severiano,RN,44,53.88,58.21,52.83215357726934,5.377846422730663,True,52.27272727272727,5.9372727272727275,True,0.4716784642273067
145,2106326,Maracaçumé,MA,315,57.95,61.61,56.26727470634295,5.342725293657047,True,41.58730158730159,20.02269841269841,True,0.4373272529365705
146,2201770,Boa Hora,PI,45,58.74,62.26,56.923232388574974,5.336767611425024,True,46.666666666666664,15.593333333333334,True,0.4307676761142502
147,2605806,Frei Miguelinho,PE,97,68.03,69.96,64.7286316545473,5.231368345452694,True,71.1340206185567,-1.1740206185567104,False,0.352713683454527
148,1303569,Rio Preto da Eva,AM,356,35.31,42.05,36.81986343292937,5.23013656707063,True,46.62921348314606,-4.579213483146063,False,0.6318013656707062
149,3543238,Ribeirão dos Índios,SP,12,70.59,72.08,66.86642787788219,5.21357212211781,True,91.66666666666666,-19.58666666666666,False,0.331335721221178
150,1600535,Porto Grande,AP,337,64.852875,67.62,62.41649044246347,5.203509557536535,True,68.5459940652819,-0.9259940652818983,False,0.3758350955753654
151,3532843,Nova Canaã Paulista,SP,18,78.95,79.1,73.90707575070283,5.192924249297164,True,72.22222222222221,6.87777777777778,True,0.2609292424929716
152,3540903,Pradópolis,SP,191,74.24,75.13,69.99364290736938,5.136357092630618,True,62.82722513089005,12.302774869109946,True,0.3000635709263063
153,5103106,Cocalinho,MT,86,78.71,78.9,73.80829016091612,5.09170983908389,True,52.32558139534884,26.574418604651164,True,0.2619170983908389
154,2909208,Coronel João Sá,BA,111,28.700003,35.85,30.85126576487342,4.99873423512658,True,36.03603603603603,-0.18603603603602892,False,0.6914873423512657
155,3531407,Monte Aprazível,SP,154,73.54,74.54,69.57851475191364,4.961485248086362,True,68.18181818181817,6.3581818181818335,True,0.3042148524808635
156,1501006,Aveiro,PA,106,57.23,61.010002,56.06804773229709,4.941954267702911,True,64.15094339622641,-3.1409413962264097,False,0.4393195226770291
157,5106851,Porto Estrela,MT,27,89.12,80.0,75.07233699268309,4.927663007316909,True,77.77777777777779,2.2222222222222143,True,0.249276630073169
158,4213708,Pouso Redondo,SC,245,64.24433,68.69,63.7679126582827,4.922087341717301,True,62.857142857142854,5.832857142857144,True,0.3623208734171729
159,4209805,Leoberto Leal,SC,24,75.0,75.76,70.89988876167502,4.86011123832499,True,62.5,13.260000000000005,True,0.2910011123832499
160,4101705,Araruna,PR,173,76.05,76.65,71.79376444913488,4.856235550865122,True,77.45664739884393,-0.8066473988439213,False,0.2820623555086511
161,2103505,Colinas,MA,392,59.5,62.9,58.06218271300481,4.83781728699519,True,50.0,12.899999999999999,True,0.4193781728699519
162,2907806,Cícero Dantas,BA,156,30.93,37.98,33.18433668825015,4.795663311749848,True,36.53846153846153,1.4415384615384639,True,0.6681566331174984
163,2400208,Açu,RN,325,41.904,48.18,43.437447284635326,4.742552715364674,True,40.615384615384606,7.564615384615394,True,0.5656255271536468
164,2925709,Presidente Jânio Quadros,BA,107,30.409998,37.48,32.786955892764816,4.693044107235181,True,31.775700934579437,5.70429906542056,True,0.6721304410723516
165,3304201,Resende,RJ,983,68.62,70.45,65.79626769846182,4.653732301538184,True,72.73652085452696,-2.2865208545269553,False,0.3420373230153818
166,4128609,Verê,PR,96,81.02,80.0,75.3528752634343,4.647124736565701,True,67.70833333333334,12.291666666666657,True,0.2464712473656571
167,1303502,Pauini,AM,207,38.95,45.33,40.69939917853896,4.630600821461037,True,49.275362318840585,-3.945362318840587,False,0.5930060082146104
168,2410009,Pilões,RN,19,64.71,67.21,62.613952588506926,4.596047411493068,True,63.1578947368421,4.052105263157891,True,0.3738604741149307
169,4123956,Santa Mônica,PR,45,78.67,78.86,74.26891604826571,4.591083951734291,True,80.0,-1.1400000000000006,False,0.2573108395173429
170,2916807,Itarantim,BA,112,38.170002,44.639996,40.08610554878465,4.553890451215345,True,41.07142857142857,3.568567428571427,True,0.5991389445121534
171,3126752,Franciscópolis,MG,46,88.58,80.0,75.46431088971048,4.535689110289525,True,71.73913043478261,8.26086956521739,True,0.2453568911028952
172,2515104,São Sebastião de Lagoa de Roça,PB,74,64.39,66.95,62.48716540052237,4.462834599477631,True,56.75675675675676,10.193243243243245,True,0.3751283459947763
173,2912301,Ibicuí,BA,84,58.94,62.43,57.97838444260751,4.451615557392486,True,50.0,12.43,True,0.4202161555739249
174,4104907,Castro,PR,899,74.26,75.14,70.75930356921518,4.380696430784823,True,74.6384872080089,0.5015127919911038,True,0.2924069643078482
175,4202909,Brusque,SC,1305,66.1699,70.5,66.15412723091931,4.345872769080685,True,66.20689655172414,4.293103448275858,True,0.3384587276908068
176,2607950,Jaqueira,PE,71,57.65,61.36,57.01668238971118,4.343317610288821,True,81.69014084507043,-20.33014084507043,False,0.4298331761028882
177,3304102,Porciúncula,RJ,123,35.38,42.11,37.79017162070894,4.31982837929106,True,52.84552845528455,-10.735528455284552,False,0.6220982837929105
178,2929602,Sapeaçu,BA,123,56.84,60.68,56.39584821842837,4.28415178157163,True,65.04065040650406,-4.360650406504057,False,0.4360415178157163
179,4215307,Salete,SC,110,76.44709,78.29,74.04411414607914,4.245885853920868,True,68.18181818181817,10.108181818181833,True,0.2595588585392084
180,1504059,Mãe do Rio,PA,367,45.48,51.07,46.83332720503865,4.2366727949613505,True,47.13896457765668,3.931035422343321,True,0.5316667279496134
181,2103703,Cururupu,MA,276,65.83,68.14,63.970937792130414,4.169062207869587,True,67.02898550724638,1.1110144927536254,True,0.3602906220786959
182,2201804,Bocaina,PI,20,90.77,80.0,75.83309743221108,4.166902567788924,True,55.00000000000001,24.999999999999993,True,0.2416690256778891
183,2929206,São Francisco do Conde,BA,342,30.02,37.11,32.99057776403784,4.119422235962162,True,25.730994152046783,11.379005847953216,True,0.6700942223596216
184,1508407,Xinguara,PA,599,49.86,54.82,50.71394395177584,4.106056048224161,True,49.24874791318864,5.571252086811363,True,0.4928605604822416
185,2100154,Água Doce do Maranhão,MA,119,67.29,69.35,65.3392964565577,4.01070354344229,True,65.54621848739495,3.803781512605042,True,0.3466070354344229
186,4212239,Paraíso,SC,31,85.76,80.0,76.00384556641754,3.9961544335824613,True,83.87096774193549,-3.8709677419354875,False,0.2399615443358246
187,4122206,Rio Branco do Sul,PR,439,62.29,65.21,61.225545632851755,3.9844543671482384,True,61.731207289293856,3.478792710706138,True,0.3877445436714825
188,2107357,Nova Olinda do Maranhão,MA,164,57.16,60.949997,56.97455072565577,3.975446274344236,True,63.41463414634146,-2.4646371463414596,False,0.4302544927434423
189,4125704,São Miguel do Iguaçu,PR,334,73.58,74.57,70.67622359252745,3.8937764074725436,True,78.1437125748503,-3.5737125748503047,False,0.2932377640747254
190,1718402,Presidente Kennedy,TO,45,69.46,71.14,67.26881817506433,3.8711818249356753,True,57.77777777777777,13.362222222222229,True,0.3273118182493567
191,2922250,Muquém de São Francisco,BA,118,30.98,38.02,34.2325865257243,3.787413474275702,True,22.03389830508474,15.986101694915263,True,0.6576741347427569
192,4215554,Santa Helena,SC,24,78.34,78.58,74.80119474635568,3.7788052536443217,True,66.66666666666666,11.913333333333341,True,0.2519880525364433
193,1503044,Floresta do Araguaia,PA,228,47.770004,53.03,49.256901089855695,3.7730989101443058,True,67.10526315789474,-14.075263157894739,False,0.507430989101443
194,3305406,Sapucaia,RJ,198,65.59,67.94,64.19389406256138,3.746105937438614,True,67.17171717171718,0.7682828282828211,True,0.3580610593743861
195,3523701,Itirapuã,SP,48,73.92,74.86,71.12387498267957,3.7361250173204326,True,81.25,-6.390000000000001,False,0.2887612501732042
196,4215679,Santa Terezinha,SC,99,80.93364,80.0,76.43083603127572,3.5691639687242827,True,73.73737373737373,6.26262626262627,True,0.2356916396872427
197,2907103,Carinhanha,BA,316,28.55,35.7,32.22583761124043,3.4741623887595736,True,31.962025316455687,3.7379746835443157,True,0.6777416238875957
198,4122156,Rio Bonito do Iguaçu,PR,230,79.99626,80.0,76.5617202294178,3.4382797705821986,True,74.34782608695653,5.65217391304347,True,0.234382797705822
199,1504455,Medicilândia,PA,292,48.99,54.08,50.69389541732065,3.3861045826793514,True,48.28767123287671,5.792328767123287,True,0.4930610458267935
200,2908507,Conceição do Jacuípe,BA,208,34.3,41.12,37.843971652920274,3.2760283470797233,True,37.5,3.6199999999999974,True,0.6215602834707974
201,5008404,Vicentina,MS,92,63.039562,67.77,64.5209873087223,3.2490126912776987,True,54.347826086956516,13.42217391304348,True,0.354790126912777
202,1708304,Goianorte,TO,41,53.559998,57.940002,54.711688665295085,3.2283133347049144,True,39.02439024390244,18.91561175609756,True,0.4528831133470491
203,4209458,Lajeado Grande,SC,30,78.57,78.78,75.55956264315772,3.2204373568422824,True,66.66666666666666,12.113333333333344,True,0.2444043735684227
204,4107124,Diamante do Sul,PR,36,69.4,71.09,67.8920664807282,3.1979335192717997,True,83.33333333333334,-12.24333333333334,False,0.321079335192718
205,1508357,Vitória do Xingu,PA,263,60.62,63.830006,60.74221314464805,3.0877928553519496,True,69.58174904942965,-5.751743049429649,False,0.3925778685535195
206,4218905,Urubici,SC,113,60.18,63.46,60.40176744734597,3.058232552654033,True,76.10619469026548,-12.646194690265482,False,0.3959823255265403
207,1100338,Nova Mamoré,RO,404,63.02,65.81,62.774309303110634,3.035690696889368,True,45.792079207920786,20.017920792079217,True,0.3722569069688936
